Version,Time,Roll_Target,Pitch_Target,Yaw_Target,Roll,Pitch,Yaw,Gyro_Roll_Target,Gyro_Pitch_Target,Gyro_Yaw_Target,Gyro_Roll,Gyro_Pitch,Gyro_Yaw,PWM1,PWM2,PWM3,PWM4
6,4718,-0.0000,0.0000,1.4329,2.1693,-0.9420,1.4329,-4.3386,1.8840,0.0003,-0.0754,0.0573,0.0043,1000,1005,1002,1000
6,4719,-0.0000,0.0000,1.4332,2.1701,-0.9409,1.4332,-4.3402,1.8818,-0.0001,-0.0494,0.0044,0.0262,1000,1004,1001,1000
6,4720,-0.0000,0.0000,1.4349,2.1722,-0.9414,1.4349,-4.3444,1.8827,0.0002,0.0342,-0.0233,0.0014,1000,1005,1002,1000
6,4721,-0.0000,0.0000,1.4354,2.1748,-0.9416,1.4354,-4.3496,1.8832,0.0010,0.0183,-0.0270,-0.0183,1000,1005,1002,1000
6,4722,-0.0000,0.0000,1.4356,2.1759,-0.9416,1.4356,-4.3518,1.8832,-0.0003,0.0380,0.0028,0.0091,1000,1005,1001,1000
6,4723,-0.0000,0.0000,1.4365,2.1777,-0.9415,1.4365,-4.3554,1.8830,-0.0011,0.0032,0.0078,0.0711,1000,1005,1002,1000
6,4724,-0.0000,0.0000,1.4370,2.1792,-0.9415,1.4370,-4.3584,1.8830,-0.0003,-0.0389,0.0190,0.0393,1000,1005,1002,1000
6,4725,-0.0000,0.0000,1.4353,2.1781,-0.9406,1.4353,-4.3561,1.8812,-0.0006,-0.0517,0.0111,-0.0130,1000,1004,1001,1000
6,4726,-0.0000,0.0000,1.4361,2.1779,-0.9407,1.4361,-4.3558,1.8813,0.0001,-0.0337,-0.0108,-0.0103,1000,1005,1002,1000
6,4727,-0.0000,0.0000,1.4372,2.1779,-0.9417,1.4372,-4.3559,1.8835,-0.0012,-0.0549,-0.0392,0.0492,1000,1005,1002,1000
6,4728,-0.0000,0.0000,1.4378,2.1797,-0.9423,1.4378,-4.3595,1.8845,0.0002,0.0118,0.0019,0.0217,1000,1005,1001,1000
6,4729,-0.0000,0.0000,1.4393,2.1800,-0.9428,1.4393,-4.3600,1.8857,-0.0009,-0.0244,0.0092,0.0526,1000,1005,1002,1000
6,4730,-0.0000,0.0000,1.4401,2.1808,-0.9422,1.4401,-4.3617,1.8844,-0.0000,-0.0114,-0.0086,0.0428,1000,1005,1002,1000
6,4731,-0.0000,0.0000,1.4408,2.1826,-0.9417,1.4408,-4.3652,1.8835,-2.8815,-0.0127,0.0210,0.0225,1459,1471,1463,1460
6,4732,-0.0000,0.0000,1.4414,2.1840,-0.9423,1.4414,-4.3680,1.8847,-0.0003,-0.0089,-0.0298,0.0309,1000,1005,1002,1000
6,4733,-0.0000,0.0000,1.4417,2.1853,-0.9425,1.4417,-4.3706,1.8850,0.0002,-0.0024,0.0075,-0.0128,1000,1005,1002,1000
6,4734,-0.0000,0.0000,1.4425,2.1861,-0.9429,1.4425,-4.3722,1.8858,-0.0010,-0.0465,0.0022,0.0484,1000,1005,1002,1000
6,4735,-0.0000,0.0000,1.4428,2.1852,-0.9434,1.4428,-4.3703,1.8869,-0.0003,-0.0502,-0.0246,0.0081,1000,1005,1002,1000
6,4736,-0.0000,0.0000,1.4425,2.1846,-0.9427,1.4425,-4.3693,1.8855,-0.0001,-0.0238,0.0198,0.0111,1000,1005,1002,1000
6,4737,-0.0000,0.0000,1.4443,2.1850,-0.9426,1.4443,-4.3701,1.8852,-2.8886,-0.0246,0.0149,0.0663,1459,1471,1463,1460
6,4738,-0.0000,0.0000,1.4456,2.1854,-0.9434,1.4456,-4.3708,1.8867,-0.0005,-0.0520,-0.0092,0.0333,1000,1005,1002,1000
6,4739,-0.0000,0.0000,1.4453,2.1846,-0.9439,1.4453,-4.3691,1.8878,0.0001,-0.0672,-0.0052,0.0150,1000,1005,1002,1000
6,4740,-0.0000,0.0000,1.4457,2.1841,-0.9445,1.4457,-4.3682,1.8889,-0.0005,-0.0397,-0.0048,0.0040,1000,1004,1001,1000
6,4741,-0.0000,0.0000,1.4467,2.1842,-0.9453,1.4467,-4.3684,1.8906,-0.0008,-0.0386,-0.0026,0.0515,1000,1005,1002,1000
6,4742,-0.0000,0.0000,1.4484,2.1851,-0.9469,1.4484,-4.3701,1.8938,0.0001,0.0040,-0.0656,0.0129,1000,1005,1002,1000
6,4743,-0.0000,0.0000,1.4496,2.1852,-0.9478,1.4496,-4.3704,1.8957,-0.0006,-0.0189,0.0020,0.0215,1000,1005,1001,1000
6,4744,-0.0000,0.0000,1.4488,2.1878,-0.9494,1.4488,-4.3757,1.8989,0.0007,0.0464,-0.0518,-0.0429,1000,1005,1002,1000
6,4745,-0.0000,0.0000,1.4484,2.1885,-0.9502,1.4484,-4.3770,1.9005,-0.0005,-0.0093,-0.0050,0.0232,1000,1005,1002,1000
6,4746,-0.0000,0.0000,1.4501,2.1903,-0.9509,1.4501,-4.3806,1.9018,-2.9002,0.0053,0.0002,0.0294,1459,1471,1463,1461
6,4747,-0.0000,0.0000,1.4516,2.1919,-0.9511,1.4516,-4.3839,1.9023,-0.0001,0.0052,0.0026,0.0531,1000,1005,1002,1000
6,4748,-0.0000,0.0000,1.4542,2.1923,-0.9520,1.4542,-4.3845,1.9040,-0.0001,-0.0309,-0.0077,0.0416,1000,1005,1002,1000
6,4749,-0.0000,0.0000,1.4556,2.1930,-0.9502,1.4556,-4.3860,1.9004,-0.0005,-0.0194,0.0283,0.0395,1000,1005,1001,1000
6,4750,-0.0000,0.0000,1.4554,2.1941,-0.9496,1.4554,-4.3881,1.8993,-0.0004,-0.0052,0.0294,-0.0217,1000,1005,1002,1000
6,4751,-0.0000,0.0000,1.4580,2.1946,-0.9497,1.4580,-4.3892,1.8993,-0.0003,0.0043,0.0018,0.0507,1000,1005,1002,1000
6,4752,-0.0000,0.0000,1.4577,2.1946,-0.9511,1.4577,-4.3893,1.9023,-0.0001,-0.0269,-0.0188,-0.0079,1000,1005,1001,1000
6,4753,-0.0000,0.0000,1.4590,2.1928,-0.9511,1.4590,-4.3856,1.9022,-0.0003,-0.0818,-0.0089,0.0294,1000,1005,1002,1000
6,4754,-0.0000,0.0000,1.4586,2.1926,-0.9517,1.4586,-4.3852,1.9033,0.0006,-0.0350,-0.0433,-0.0399,1000,1005,1002,1000
6,4755,-0.0000,0.0000,1.4587,2.1928,-0.9539,1.4587,-4.3855,1.9079,-2.9175,-0.0582,-0.0584,0.0383,1459,1471,1463,1460
6,4756,-0.0000,0.0000,1.4609,2.1912,-0.9550,1.4609,-4.3825,1.9100,0.0001,-0.0560,-0.0289,0.0332,1000,1005,1002,1000
6,4757,-0.0000,0.0000,1.4624,2.1915,-0.9548,1.4624,-4.3831,1.9096,-0.0000,0.0017,0.0437,0.0268,1000,1005,1002,1000
6,4758,-0.0000,0.0000,1.4642,2.1909,-0.9548,1.4642,-4.3818,1.9097,-2.9283,-0.0588,0.0069,0.0609,1459,1471,1463,1461
6,4759,-0.0000,0.0000,1.4632,2.1922,-0.9542,1.4632,-4.3843,1.9085,0.0006,0.0115,-0.0041,-0.0628,1000,1005,1002,1000
6,4760,-0.0000,0.0000,1.4632,2.1940,-0.9557,1.4632,-4.3879,1.9114,0.0002,-0.0074,-0.0326,-0.0319,1000,1005,1002,1000
6,4761,-0.0000,0.0000,1.4636,2.1942,-0.9557,1.4636,-4.3883,1.9114,-0.0006,-0.0418,0.0166,0.0184,1000,1005,1001,1000
6,4762,-0.0000,0.0000,1.4645,2.1946,-0.9559,1.4645,-4.3891,1.9119,0.0001,-0.0385,-0.0180,0.0247,1000,1005,1002,1000
6,4763,-0.0000,0.0000,1.4628,2.1953,-0.9551,1.4628,-4.3906,1.9103,0.0005,0.0117,0.0196,-0.0569,1000,1005,1002,1000
6,4764,-0.0000,0.0000,1.4611,2.1967,-0.9543,1.4611,-4.3933,1.9086,-0.0001,0.0001,0.0033,0.0026,1000,1005,1001,1000
6,4765,-0.0000,0.0000,1.4611,2.1981,-0.9542,1.4611,-4.3961,1.9083,-0.0001,-0.0135,0.0193,0.0310,1000,1005,1002,1000
6,4766,-0.0000,0.0000,1.4603,2.1977,-0.9548,1.4603,-4.3955,1.9097,0.0002,-0.0088,-0.0058,-0.0186,1000,1005,1002,1000
6,4767,-0.0000,0.0000,1.4600,2.1990,-0.9546,1.4600,-4.3980,1.9092,-0.0004,-0.0205,0.0083,0.0074,1000,1005,1001,1000
6,4768,-0.0000,0.0000,1.4607,2.1978,-0.9560,1.4607,-4.3956,1.9119,0.0001,-0.0554,-0.0772,-0.0103,1000,1005,1002,1000
6,4769,-0.0000,0.0000,1.4618,2.1975,-0.9567,1.4618,-4.3950,1.9134,-0.0001,-0.0378,-0.0108,0.0327,1000,1005,1002,1000
6,4770,-0.0000,0.0000,1.4633,2.1969,-0.9571,1.4633,-4.3938,1.9142,-0.0011,-0.0625,-0.0123,0.0662,1000,1005,1001,1000
6,4771,-0.0000,0.0000,1.4633,2.1972,-0.9557,1.4633,-4.3945,1.9114,0.0008,-0.0200,0.0425,-0.0479,1000,1005,1002,1000
6,4772,-0.0000,0.0000,1.4636,2.1996,-0.9550,1.4636,-4.3992,1.9100,0.0007,0.0468,0.0542,-0.0241,1000,1005,1002,1000
6,4773,-0.0000,0.0000,1.4640,2.2012,-0.9564,1.4640,-4.4025,1.9128,0.0003,0.0296,-0.0219,-0.0066,1000,1005,1002,1000
6,4774,-0.0000,0.0000,1.4654,2.2017,-0.9580,1.4654,-4.4033,1.9160,-0.0008,-0.0214,-0.0312,0.0485,1000,1005,1002,1000
6,4775,-0.0000,0.0000,1.4658,2.2015,-0.9584,1.4658,-4.4029,1.9167,-0.0001,-0.0567,0.0199,0.0235,1000,1005,1002,1000
6,4776,-0.0000,0.0000,1.4669,2.2019,-0.9577,1.4669,-4.4038,1.9154,-2.9338,-0.0204,0.0440,0.0653,1459,1471,1463,1460
6,4777,-0.0000,0.0000,1.4675,2.2010,-0.9578,1.4675,-4.4021,1.9157,0.0001,-0.0654,-0.0067,0.0044,1000,1005,1002,1000
6,4778,-0.0000,0.0000,1.4681,2.2005,-0.9563,1.4681,-4.4010,1.9125,-0.0003,-0.0575,0.0144,0.0263,1000,1005,1002,1000
6,4779,-0.0000,0.0000,1.4669,2.2007,-0.9555,1.4669,-4.4014,1.9109,-0.0003,-0.0348,0.0252,0.0102,1000,1005,1001,1000
6,4780,-0.0000,0.0000,1.4658,2.1998,-0.9539,1.4658,-4.3996,1.9079,0.0001,-0.0468,0.0088,-0.0309,1000,1005,1002,1000
6,4781,-0.0000,0.0000,1.4663,2.2000,-0.9530,1.4663,-4.3999,1.9060,-0.0001,-0.0171,0.0062,0.0313,1000,1005,1002,1000
6,4782,-0.0000,0.0000,1.4671,2.2005,-0.9527,1.4671,-4.4009,1.9053,-2.9342,-0.0446,0.0149,0.0016,1459,1471,1463,1460
6,4783,-0.0000,0.0000,1.4695,2.2015,-0.9529,1.4695,-4.4030,1.9059,-0.0008,0.0063,-0.0083,0.0805,1000,1005,1002,1000
6,4784,-0.0000,0.0000,1.4703,2.2017,-0.9539,1.4703,-4.4035,1.9078,-0.0003,-0.0133,-0.0234,0.0301,1000,1005,1002,1000
6,4785,-0.0000,0.0000,1.4705,2.2028,-0.9541,1.4705,-4.4055,1.9082,-2.9409,0.0141,-0.0164,-0.0092,1459,1471,1463,1460
6,4786,-0.0000,0.0000,1.4717,2.2042,-0.9536,1.4717,-4.4084,1.9072,-0.0003,-0.0070,-0.0208,0.0391,1000,1005,1002,1000
6,4787,-0.0000,0.0000,1.4751,2.2015,-0.9532,1.4751,-4.4029,1.9064,-0.0019,-0.0569,0.0311,0.1173,1000,1005,1002,1000
6,4788,-0.0000,0.0000,1.4764,2.1999,-0.9539,1.4764,-4.3997,1.9079,-2.9529,-0.0665,-0.0484,-0.0004,1459,1471,1463,1461
6,4789,-0.0000,0.0000,1.4776,2.1995,-0.9541,1.4776,-4.3991,1.9082,-0.0004,-0.0264,-0.0042,0.0372,1000,1005,1002,1000
6,4790,-0.0000,0.0000,1.4781,2.1993,-0.9550,1.4781,-4.3986,1.9100,-0.0000,-0.0356,-0.0272,0.0018,1000,1005,1002,1000
6,4791,-0.0000,0.0000,1.4787,2.1984,-0.9544,1.4787,-4.3968,1.9088,-2.9574,-0.0401,-0.0103,0.0298,1459,1471,1463,1461
6,4792,-0.0000,0.0000,1.4799,2.1986,-0.9539,1.4799,-4.3973,1.9077,-0.0000,-0.0155,0.0315,0.0295,1000,1005,1002,1000
6,4793,-0.0000,0.0000,1.4814,2.1981,-0.9536,1.4814,-4.3961,1.9072,0.0008,-0.0414,0.0155,-0.0091,1000,1005,1002,1000
6,4794,-0.0000,0.0000,1.4818,2.1981,-0.9528,1.4818,-4.3963,1.9056,-0.0000,-0.0134,0.0106,0.0046,1000,1005,1001,1000
6,4795,-0.0000,0.0000,1.4830,2.1997,-0.9515,1.4830,-4.3995,1.9030,-0.0001,0.0015,0.0341,0.0110,1000,1005,1002,1000
6,4796,-0.0000,0.0000,1.4830,2.1989,-0.9524,1.4830,-4.3977,1.9047,0.0001,-0.0749,-0.0641,0.0060,1000,1005,1002,1000
6,4797,-0.0000,0.0000,1.4840,2.1985,-0.9537,1.4840,-4.3971,1.9073,-0.0006,-0.0384,-0.0058,0.0404,1000,1005,1001,1000
6,4798,-0.0000,0.0000,1.4842,2.1984,-0.9535,1.4842,-4.3968,1.9071,0.0007,-0.0596,-0.0045,-0.0095,1000,1005,1002,1000
6,4799,-0.0000,0.0000,1.4856,2.1982,-0.9539,1.4856,-4.3964,1.9078,-0.0008,-0.0411,-0.0094,0.0725,1000,1005,1002,1000
6,4800,-0.0000,0.0000,1.4852,2.1974,-0.9528,1.4852,-4.3948,1.9055,-0.0001,-0.0644,0.0035,-0.0049,1000,1004,1001,1000
6,4801,-0.0000,0.0000,1.4843,2.1961,-0.9522,1.4843,-4.3921,1.9043,0.0005,-0.0385,0.0052,-0.0300,1000,1005,1002,1000
6,4802,-0.0000,0.0000,1.4840,2.1967,-0.9505,1.4840,-4.3935,1.9011,0.0003,0.0016,0.0271,-0.0008,1000,1005,1002,1000
6,4803,-0.0000,0.0000,1.4845,2.1960,-0.9508,1.4845,-4.3920,1.9017,-0.0006,-0.0800,0.0425,0.0318,1000,1004,1001,1000
6,4804,-0.0000,0.0000,1.4854,2.1947,-0.9504,1.4854,-4.3894,1.9007,-0.0000,-0.0754,0.0440,0.0262,1000,1005,1002,1000
6,4805,-0.0000,0.0000,1.4849,2.1956,-0.9497,1.4849,-4.3911,1.8993,-0.0000,-0.0263,0.0223,0.0004,1000,1005,1002,1000
6,4806,-0.0000,0.0000,1.4857,2.1964,-0.9499,1.4857,-4.3928,1.8998,-0.0006,-0.0405,0.0159,0.0347,1000,1005,1002,1000
6,4807,-0.0000,0.0000,1.4862,2.1959,-0.9495,1.4862,-4.3917,1.8989,-0.0004,-0.0423,0.0257,0.0409,1000,1005,1002,1000
6,4808,-0.0000,0.0000,1.4873,2.1951,-0.9492,1.4873,-4.3903,1.8985,-0.0006,-0.0655,0.0298,0.0327,1000,1005,1002,1000
6,4809,-0.0000,0.0000,1.4874,2.1962,-0.9491,1.4874,-4.3924,1.8983,-2.9748,-0.0303,-0.0038,0.0118,1497,1509,1501,1498
6,4810,-0.0000,0.0000,1.4886,2.1955,-0.9492,1.4886,-4.3909,1.8984,0.0001,-0.0653,-0.0268,-0.0009,1000,1005,1002,1000
6,4811,-0.0000,0.0000,1.4885,2.1964,-0.9492,1.4885,-4.3927,1.8984,0.0001,0.0034,0.0104,-0.0009,1000,1005,1002,1000
6,4812,-0.0000,0.0000,1.4885,2.1971,-0.9498,1.4885,-4.3943,1.8995,-2.9770,-0.0233,-0.0107,0.0298,1525,1537,1529,1527
6,4813,-0.0000,0.0000,1.4887,2.1980,-0.9490,1.4887,-4.3961,1.8980,-0.0000,-0.0478,0.0100,0.0037,1000,1005,1002,1000
6,4814,-0.0000,0.0000,1.4895,2.1988,-0.9500,1.4895,-4.3977,1.9001,-0.0001,-0.0395,-0.0051,0.0242,1000,1005,1002,1000
6,4815,-0.0000,0.0000,1.4900,2.2007,-0.9503,1.4900,-4.4014,1.9007,0.0008,0.0145,0.0279,0.0000,1000,1005,1002,1000
6,4816,-0.0000,0.0000,1.4898,2.1995,-0.9496,1.4898,-4.3989,1.8992,0.0003,-0.0425,0.0196,-0.0232,1000,1005,1002,1000
6,4817,-0.0000,0.0000,1.4897,2.1995,-0.9494,1.4897,-4.3990,1.8987,0.0002,-0.0668,-0.0135,0.0023,1000,1005,1002,1000
6,4818,-0.0000,0.0000,1.4889,2.1992,-0.9493,1.4889,-4.3984,1.8986,-0.0004,-0.0442,-0.0104,-0.0009,1000,1005,1001,1000
6,4819,-0.0000,0.0000,1.4891,2.1994,-0.9475,1.4891,-4.3989,1.8949,-0.0001,-0.0584,0.0569,0.0079,1000,1005,1002,1000
6,4820,-0.0000,0.0000,1.4903,2.1997,-0.9469,1.4903,-4.3994,1.8938,-0.0003,-0.0341,-0.0143,0.0204,1000,1005,1002,1000
6,4821,-0.0000,0.0000,1.4906,2.1994,-0.9467,1.4906,-4.3988,1.8933,-0.0005,-0.0319,0.0447,0.0218,1000,1004,1001,1000
6,4822,-0.0000,0.0000,1.4914,2.1990,-0.9457,1.4914,-4.3979,1.8913,0.0006,-0.0412,0.0220,-0.0110,1000,1005,1002,1000
6,4823,-0.0000,0.0000,1.4928,2.1979,-0.9450,1.4928,-4.3957,1.8900,-0.0005,-0.0829,0.0091,0.0552,1000,1005,1002,1000
6,4824,-0.0000,0.0000,1.4931,2.2000,-0.9454,1.4931,-4.3999,1.8908,0.0002,0.0219,0.0106,-0.0040,1000,1005,1002,1000
6,4825,-0.0000,0.0000,1.4929,2.2008,-0.9446,1.4929,-4.4016,1.8892,0.0003,0.0166,0.0445,-0.0054,1000,1005,1002,1000
6,4826,-0.0000,0.0000,1.4934,2.2018,-0.9431,1.4934,-4.4036,1.8863,0.0003,-0.0346,0.0307,-0.0018,1000,1005,1002,1000
6,4827,-0.0000,0.0000,1.4955,2.2021,-0.9430,1.4955,-4.4042,1.8860,0.0003,-0.0251,-0.0166,0.0327,1000,1005,1001,1000
6,4828,-0.0000,0.0000,1.4958,2.1997,-0.9439,1.4958,-4.3995,1.8878,-0.0001,-0.1020,-0.0108,0.0302,1000,1005,1002,1000
6,4829,-0.0000,0.0000,1.4959,2.1999,-0.9414,1.4959,-4.3998,1.8828,0.0001,-0.0498,0.0407,0.0072,1000,1005,1002,1000
6,4830,-0.0000,0.0000,1.4957,2.1996,-0.9398,1.4957,-4.3992,1.8797,-0.0001,-0.0574,0.0305,0.0081,1000,1005,1002,1000
6,4831,-0.0000,0.0000,1.4967,2.2016,-0.9412,1.4967,-4.4033,1.8824,0.0002,0.0513,-0.0304,0.0041,1000,1005,1002,1000
6,4832,-0.0000,0.0000,1.4976,2.2014,-0.9409,1.4976,-4.4028,1.8819,-0.0006,-0.0390,-0.0067,0.0387,1000,1005,1002,1000
6,4833,-0.0000,0.0000,1.4980,2.2024,-0.9419,1.4980,-4.4049,1.8839,-0.0005,-0.0270,-0.0065,0.0192,1000,1005,1001,1000
6,4834,-0.0000,0.0000,1.4966,2.2011,-0.9414,1.4966,-4.4021,1.8827,0.0006,-0.0946,0.0467,-0.0697,1000,1005,1002,1000
6,4835,-0.0000,0.0000,1.4980,2.2010,-0.9428,1.4980,-4.4021,1.8856,-0.0010,-0.0095,-0.0209,0.0755,1000,1005,1002,1000
6,4836,-0.0000,0.0000,1.4970,2.2012,-0.9412,1.4970,-4.4024,1.8823,0.0007,-0.0610,0.0682,-0.0378,1000,1005,1002,1000
6,4837,-0.0000,0.0000,1.4961,2.2021,-0.9419,1.4961,-4.4041,1.8838,0.0010,-0.0032,-0.0131,-0.0368,1000,1005,1002,1000
6,4838,-0.0000,0.0000,1.4975,2.2017,-0.9419,1.4975,-4.4034,1.8838,-0.0004,-0.0147,-0.0108,0.0472,1000,1005,1002,1000
6,4839,-0.0000,0.0000,1.4975,2.2035,-0.9413,1.4975,-4.4069,1.8826,-2.9949,0.0009,0.0074,-0.0345,1530,1542,1534,1531
6,4840,-0.0000,0.0000,1.4996,2.2039,-0.9412,1.4996,-4.4079,1.8824,-0.0006,-0.0284,0.0028,0.0698,1000,1005,1002,1000
6,4841,-0.0000,0.0000,1.4997,2.2037,-0.9402,1.4997,-4.4075,1.8803,-0.0009,-0.0117,-0.0144,0.0324,1000,1005,1002,1000
6,4842,-0.0000,0.0000,1.5000,2.2046,-0.9399,1.5000,-4.4092,1.8798,-0.0000,0.0012,-0.0033,0.0202,1000,1005,1002,1000
